@Begin	
*INV:	   ´X ®É ªğ ¾Ç &aa3 Â@Â@?
%mor:	    wh nn dir nn sfp nnpp.
*CHI:	   Â@Â@ ï.
%mor:	    nnpp sfp.
*MOT:	   ¥ò ¦³ ©O ø ¦â ¨ş.
%mor:	    advf vf det cl nn sfp.
*INV:	   §A ³Ì Áé·N Ãä ªK &aa3 ?
%mor:	    nnpr advi vt wh cl sfp.
*MOT:	   < Ê\ Áé·N> [>] °¦ ºñ ¦â.
%mor:	    nnpr vt cl adj nn.
*CHI:	   < ¨â ªK> [<].
%mor:	    q cl.
*MOT:	   ­ø ª¾ ¥h ÷ Ãä.
%mor:	    neg vt vt asp wh.
*MOT:	   µ¥ §Ú &caau3 úï ©O «× Ú» úï ¦³ ÉN ¥ı.
%mor:	    vt nnpr vt prt det cl vt prt vf neg advf.
*MOT:	   «Y &wo3.
%mor:	    vf sfp.
*MOT:	   ­ø ª¾ ¥h ÷ Ãä ©O.
%mor:	    neg vt vt asp wh sfp.
*INV:	   ª¾ ­ø ª¾ ©O ø «§ ‘Á &gaa3 ?
%mor:	    vt neg vt det cl wh sfp sfp.
*INV:	   «§ ‘Á ï?
%mor:	    wh sfp sfp.
*INV:	   ­¹ ­ø ­¹ ±o &gaa3 ?
%mor:	    vt neg vt ctc sfp.
%com:	 The investigator takes an eraser.
*CHI:	   ­ø ­¹ ±o.
%mor:	    neg vt ctc.
*INV:	   «Y &aa3.
%mor:	    vf sfp.
*INV:	   À¿¦r½¦ ­ø ­¹ ±o.
%mor:	    nn neg vt ctc.
*INV:	   §Ú ¸Õ úï.
%mor:	    nnpr vt prt.
%com:	 The investigator pretends to eat an eraser.
*INV:	   ­¹ ±o ï.
%mor:	    vt ctc sfp.
%com:	 The child follows the investigator to eat an eraser.
*INV:	   «u–ï.
%mor:	    ex.
*INV:	   ­ø ¦n ¯u «Y «r &aa3.
%mor:	    neg adj advi vf vt sfp.
*INV:	   ­¹ ­ø ­¹ ±o?
%mor:	    vt neg vt ctc.
*CHI:	   &m3.
%mor:	    ex.
*INV:	   ­¹ ­ø ­¹ ±o &aa3 ?
%mor:	    vt neg vt ctc sfp.
*CHI:	   ­¹ ©O «× &aa3.
%mor:	    vt det cl sfp.
*INV:	   ­¹ ©O «× &aa4 ?
%mor:	    vt det cl sfp.
*INV:	   ­¹ # ­¹ ÷ &aa4 ?
%mor:	    vt vt asp sfp.
*MOT:	   &aa3.
%mor:	    sfp.
*MOT:	   ªK µ§ ÉN ±a ªğ ‘Á.
%mor:	    cl nn neg vt dir dir.
*INV:	   §Ú ¤S ¸Õ úï ¥ı.
%mor:	    nnpr advf vt prt advf.
*INV:	   &aa3.
%mor:	    sfp.
*INV:	   &aa3.
%mor:	    sfp.
*INV:	   &aa3.
%mor:	    sfp.
*INV:	   &aa3.
%mor:	    sfp.
*INV:	   &aa3.
%mor:	    sfp.
*INV:	   ¦n¨ı.
%mor:	    adj.
*INV:	   ¦n ¦n¨ı.
%mor:	    advi adj.
*INV:	   ¦n ÉN ¨ı?
%mor:	    adj neg nn.
*INV:	   Ëİ ¦h µ§µ§ ï.
%mor:	    advi adj nn sfp.
*INV:	   ¥Î ­ø ¥Î ±o ®Í &aa3 §A?
%mor:	    vt neg vt ctc prt sfp nnpr.
*CHI:	   §Ú.
%mor:	    nnpr.
*INV:	   &m2 ?
%mor:	    ex.
*INV:	   «Y «} ¥ş ³¡ ³£ «Y §A &gaa3 ?
%mor:	    vf neg q cl advf vf nnpr sfp.
*INV:	   ©O ½ ¤S ­¹ &aa4.
%mor:	    det cl advf vt sfp.
*INV:	   ©O ½ ©O?
%mor:	    det cl sfp.
*CHI:	   ©O ½ ­¹.
%mor:	    det cl vt.
*INV:	   ­¹ ¨ì ¥¼ &aa3 ?
%mor:	    vt ctc neg sfp.
%com:	 The child is pretending to eat an eraser.
*INV:	   ©O ½ ¤S ­¹ &aa4 ?
%mor:	    det cl advf vt sfp.
*INV:	   ±o &laa3.
%mor:	    ctc sfp.
*INV:	   ­¹ ®Í.
%mor:	    vt prt.
*CHI:	   ©O «×.
%mor:	    det cl.
*INV:	   ©O «× ­¹ ­ø ­¹ &aa3 ?
%mor:	    det cl vt neg vt sfp.
*CHI:	   ­ø ­¹ ±o.
%mor:	    neg vt ctc.
*INV:	   ¤S ­ø ­¹ ±o  - ?
%mor:	    advf neg vt ctc.
*INV:	   §Ú ¸Õ úï ¥ı.
%mor:	    nnpr vt prt advf.
%com:	 The investigator pretends to eat an eraser.
*INV:	   ±o &wo3.
%mor:	    ctc sfp.
*INV:	   ±o &lo1.
%mor:	    ctc sfp.
*INV:	   ¦n¨ı &aa3.
%mor:	    adj sfp.
%com:	 The child is playing with the saliva in his mouth.
*CHI:	   &bu4.
%mor:	    vi.
*CHI:	   &bu4.
%mor:	    vi.
*CHI:	   &bu4.
%mor:	    vi.
*CHI:	   &bu4.
%mor:	    vi.
*CHI:	   &bu4.
%mor:	    vi.
*MOT:	   Â@Â@ ­ø ¦n &bu4.
%mor:	    nnpp neg adj vi.
*MOT:	   Â@Â@ ­ø ¦n &bu4.
%mor:	    nnpp neg adj vi.
*CHI:	   &bu4.
%mor:	    vi.
*CHI:	   &bu4.
%mor:	    vi.
*CHI:	   &bu4.
%mor:	    vi.
*CHI:	   &bu4.
%mor:	    vi.
*CHI:	   &bu4.
%mor:	    vi.
*INV:	   ­ø ­ã &bu4.
%mor:	    neg vt vi.
*INV:	   Å¥ ­ø Å¥ ¨ì ¶ı«} ¸Ü ­ø ­ã &bu4 ?
%mor:	    vt neg vt vt nn vt neg vt vi.
*CHI:	   &bu4.
%mor:	    vi.
*INV:	   &bu4.
%mor:	    vi.
*CHI:	   &bu4.
%mor:	    vi.
*CHI:	   &bu4.
%mor:	    vi.
*CHI:	   &bu4.
%mor:	    vi.
*CHI:	   &bu4.
%mor:	    vi.
*CHI:	   &bu4.
%mor:	    vi.
*INV:	   ­ø &bu4.
%mor:	    neg vi.
*INV:	   Áà©Ç.
%mor:	    adj.
*INV:	   < Áà¦º°­> [>].
%mor:	    adj.
*CHI:	   < &bu4> [<].
%mor:	    vi.
*CHI:	   < &bu4> [<].
%mor:	    vi.
*CHI:	   < &bu4> [<].
%mor:	    vi.
*CHI:	   < &bu4> [<].
%mor:	    vi.
*CHI:	   < &bu4> [<].
%mor:	    vi.
*INV:	   Áà ¦º °­.
%mor:	    adj.
*MOT:	   «Y &aa3.
%mor:	    vf sfp.
*INV:	   ­ø &bu4.
%mor:	    neg vi.
*INV:	   &bu3.
%mor:	    ex.
*CHI:	   &bu4.
%mor:	    vi.
*CHI:	   &bu4.
%mor:	    vi.
*CHI:	   &bu4.
%mor:	    vi.
*CHI:	   &bu4.
%mor:	    vi.
*CHI:	   &bu4.
%mor:	    vi.
*MOT:	   «x.
%mor:	    ex.
*INV:	   ¶Ì ¥J.
%mor:	    adj nn.
*INV:	   ®Ö¬ğ.
%mor:	    adj.
*CHI:	   ¶Ì ¥J ¶Ì ¥J.
%mor:	    adj nn adj nn.
*INV:	   ¶Ì ¥J ¶Ì ¥J.
%mor:	    adj nn adj nn.
*CHI:	   ¶Ì ¥J ¶Ì ¥J.
%mor:	    adj nn adj nn.
*INV:	   §A ¥ı «Y ¶Ì ¥J &aa3.
%mor:	    nnpr advf vf adj nn sfp.
*CHI:	   §A ¶Ì ¥J &aa3.
%mor:	    nnpr adj nn sfp.
*INV:	   §A ¶Ì ¥J.
%mor:	    nnpr adj nn.
*CHI:	   §A ¶Ì ¥J.
%mor:	    nnpr adj nn.
*INV:	   §A ¶Ì ¥J.
%mor:	    nnpr adj nn.
*INV:	   ¶Ì ¥J.
%mor:	    adj nn.
*CHI:	   ¶Ì ¥J.
%mor:	    adj nn.
*INV:	   Ãä ­Ó «Y ¶Ì ¥J?
%mor:	    wh cl vf adj nn.
*CHI:	   ©O «×.
%mor:	    det cl.
*INV:	   §Ú &aa4 ?
%mor:	    nnpr sfp.
*INV:	   «ü ¦í §Ú &aa4 ?
%mor:	    vt asp nnpr sfp.
*INV:	   §A «Y ¶Ì ¥J.
%mor:	    nnpr vf adj nn.
*CHI:	   §A «Y ¶Ì ¥J.
%mor:	    nnpr vf adj nn.
*INV:	   §A «Y ¶Ì ¥J¥J.
%mor:	    nnpr vf adj nn.
*INV:	   ¶Ì ¥Ê.
%mor:	    adj nn.
*CHI:	   ¶Ì ©j ?
%mor:	    adj nn.
*INV:	   ¶Ì ¥Ê Â@Â@.
%mor:	    adj nn nnpp.
*CHI:	   ¶Ì ¥Ê ªQ¹«.
%mor:	    adj nn nn.
*INV:	   «§ ¸Ü?
%mor:	    wh sfp.
*CHI:	   ¶Ì ¥Ê ªQ¹«.
%mor:	    adj nn nn.
*INV:	   ¶Ì ¥Ê ªQ¹« &aa4 ?
%mor:	    adj nn nn sfp.
*INV:	   «§ ‘Á &gaa3 ?
%mor:	    wh sfp sfp.
%com:	 The child giggles.
*INV:	   Â@Â@ «Y «} ¤j ¶Ì ¥Ê?
%mor:	    nnpp vf neg adj adj nn.
*CHI:	   ­ø «Y.
%mor:	    neg vf.
*INV:	   «Y &le5.
%mor:	    vf sfp.
*CHI:	   &lat1 &go3.
%mor:	     xx sfp.
*INV:	   ¥Ï ÷ &aa4 ?
%mor:	    verg asp sfp.
*CHI:	   ­ø «Y.
%mor:	    neg vf.
*INV:	   ÂI &aa3 ?
%mor:	    wh sfp.
*INV:	   ¦³ ÉN ¥Ï ¨ì ®A?
%mor:	    vf neg verg ctc sfp.
*CHI:	   ÉN &aa3.
%mor:	    neg sfp.
*INV:	   ÉN ¥Ï ¨ì &aa3.
%mor:	    neg verg ctc sfp.
*INV:	   ÉN ¥Ï ¨ì.
%mor:	    neg verg ctc.
*INV:	   < ¦³ ´X ¦h ªK µ§ &aa3 ©O «×> [>]?
%mor:	    vf wh adj cl nn sfp det cl.
*CHI:	   < ÉN ¥Ï ¨ì> [<].
%mor:	    neg verg ctc.
*CHI:	   ¤T ­Ó.
%mor:	    q cl.
*INV:	   Ëİ ¦h ªK ÂI¤î ¤T ªK &aa3.
%mor:	    advi adj cl advf q cl sfp.
*INV:	   ­Ú ªK µ§ §Ú &aa1 ¤£¦p Â@Â@.
%mor:	    prep cl nn nnpr sfp advs nnpp.
*INV:	   §A ü« ¤@ ªK ­Ú ©j©j ±o ­ø ±o &aa3 ?
%mor:	    nnpr vt q cl prep nn vt neg ctc sfp.
*CHI:	   ­ø ±o &aa3.
%mor:	    neg ctc sfp.
*INV:	   ­ø ±o &aa4.
%mor:	    neg ctc sfp.
*INV:	   &aa3.
%mor:	    sfp.
*INV:	   ¤£¦p °£ ¾c &lo3.
%mor:	    advs vt nn sfp.
*INV:	   ©j©j ³£ ¥¼ °£.
%mor:	    nn advf neg vt.
*INV:	   ¤@»ô °£ &aa1.
%mor:	    advs vt sfp.
*INV:	   ¦n.
%mor:	    adj.
*INV:	   §Ú’] §Ö ø ¤@»ô °£.
%mor:	    nnpr adj com advs vt.
*INV:	   °« §Ö °£ ¦n ÉN &aa3 ?
%mor:	    vt adj vt adj neg sfp.
*INV:	   ¹w³Æ.
%mor:	    vi.
*INV:	   °£ ¾c.
%mor:	    vt nn.
*INV:	   §A À° §Ú °£ &aa1.
%mor:	    nnpr vt nnpr vt sfp.
*CHI:	   &ji1.
%mor:	    ex.
*CHI:	   ­ø ¦n &aa3.
%mor:	    neg adj sfp.
*INV:	   &ji1.
%mor:	    ex.
*INV:	   &ji1.
%mor:	    ex.
*INV:	   &ji1.
%mor:	    ex.
*INV:	   °£ ¾c.
%mor:	    vt nn.
*INV:	   °£ ÷.
%mor:	    vt asp.
*INV:	   ©O °¦ ©O?
%mor:	    det cl sfp.
*INV:	   §A ÃÑ ­ø ÃÑ °£ &aa1 ?
%mor:	    nnpr vt neg vt vt sfp.
%com:	 The child is taking off the investigator's shoe.
*INV:	   °£ ÷.
%mor:	    vt asp.
*INV:	   Â\ ö Ãä &aa3 °£ ÷ ?
%mor:	    vd prep wh sfp vt asp.
*INV:	   Â\ ö Ãä ?
%mor:	    vd prep wh.
*INV:	   ©j©j °£ ÷ ¾c Â\ ö Ãä &aa3 ?
%mor:	    nn vt asp nn vd prep wh sfp.
*CHI:	   0 [=! points to the door].
*INV:	   «ü ¦í &aa4.
%mor:	    vt asp sfp.
*INV:	   õ «× &aa4.
%mor:	    det cl sfp.
*CHI:	   «Y.
%mor:	    vf.
*INV:	   ¦n.
%mor:	    adj.
*INV:	   §A ©O?
%mor:	    nnpr sfp.
*INV:	   §A ¾p ­ø ¾p °£?
%mor:	    nnpr aux neg aux vt.
*CHI:	   ­ø ¾p.
%mor:	    neg aux.
*INV:	   ­n ï.
%mor:	    vt sfp.
*CHI:	   &e2.
%mor:	    ex.
*INV:	   ­n &laa1.
%mor:	    vt sfp.
*CHI:	   ­ø ¦n &aa3.
%mor:	    neg adj sfp.
*CHI:	   Â@Â@ &aa3.
%mor:	    nnpp sfp.
*INV:	   ¦n è° &aa4.
%mor:	    advi adj sfp.
*INV:	   ©j©j ¤S ¸Õ úï •Ú ­ø •Ú µÛ &aa1 ¤£¦p.
